11,5,['pain-', 'piti-', 'power-', 'remorse-', 'rest-', 'shame-', 'tact-', 'taste-', 'thank-', 'thought-', 'use-'],['-ful', '-fully', '-less', '-lessly', '-lessness']
11,5,['pain-', 'purpose-', 'rest-', 'shame-', 'soul-', 'tact-', 'taste-', 'thank-', 'thought-', 'tune-', 'use-'],['-ful', '-fully', '-fulness', '-less', '-lessly']
9,5,['ba-', 'ca-', 'fa-', 'fi-', 'ma-', 'pa-', 'si-', 'ta-', 'to-'],['-ll', '-n', '-r', '-re', '-t']
9,5,['objec-', 'obstruc-', 'posi-', 'produc-', 'protec-', 'restric-', 'secre-', 'sugges-', 'transi-'],['-t', '-tion', '-tive', '-tively', '-tiveness']
8,6,['pain-', 'rest-', 'shame-', 'tact-', 'taste-', 'thank-', 'thought-', 'use-'],['-ful', '-fully', '-fulness', '-less', '-lessly', '-lessness']
8,5,['a-', 'ba-', 'ca-', 'i-', 'ma-', 'pa-', 'ta-', 'we-'],['-d', '-ll', '-n', '-re', '-t']
8,5,['b-', 'c-', 'f-', 'm-', 'p-', 'sc-', 'sp-', 't-'],['-an', '-ar', '-are', '-at', '-ore']
8,5,['ba-', 'bu-', 'pi-', 'pu-', 'sha-', 'sta-', 'ta-', 'wi-'],['-ck', '-g', '-ll', '-nk', '-t']
8,5,['ba-', 'ca-', 'fa-', 'ma-', 'pu-', 'spi-', 'ta-', 'to-'],['-ke', '-ll', '-n', '-re', '-t']
8,5,['ba-', 'ha-', 'pu-', 'sha-', 'si-', 'sta-', 'ta-', 'wi-'],['-ck', '-ll', '-nk', '-re', '-t']
8,5,['ba-', 'ma-', 'pa-', 'pu-', 'si-', 'ta-', 'to-', 'we-'],['-ll', '-n', '-re', '-t', '-tter']
8,5,['ba-', 'ma-', 'pa-', 'qui-', 'sha-', 'squa-', 'ta-', 'we-'],['-d', '-ll', '-re', '-t', '-tter']
8,5,['ba-', 'ma-', 'pa-', 'sca-', 'si-', 'spa-', 'ta-', 'to-'],['-n', '-r', '-re', '-t', '-tter']
8,5,['ba-', 'pi-', 'pu-', 'ra-', 'sa-', 'sha-', 'sta-', 'ta-'],['-ck', '-g', '-ke', '-nk', '-t']
8,5,['fi-', 'ma-', 'pu-', 'sha-', 'sta-', 'ta-', 'to-', 'wi-'],['-g', '-le', '-ll', '-re', '-t']
8,5,['neutr-', 'norm-', 'ration-', 're-', 'sentiment-', 'speci-', 'trivi-', 'vit-'],['-al', '-ality', '-alization', '-alize', '-ally']
8,5,['neutra-', 'norma-', 'rationa-', 'rea-', 'sentimenta-', 'specia-', 'trivia-', 'vita-'],['-l', '-lity', '-lization', '-lize', '-lly']
8,5,['push-', 'rac-', 'read-', 'show-', 'sneak-', 'speed-', 'tast-', 'wear-'],['-er', '-ily', '-iness', '-ing', '-y']
7,6,['b-', 'f-', 's-', 'sh-', 'sp-', 't-', 'w-'],['-ake', '-ear', '-ell', '-ill', '-in', '-ore']
7,6,['b-', 'l-', 's-', 'sh-', 'sn-', 'st-', 't-'],['-ack', '-ag', '-ake', '-ore', '-ow', '-uck']
7,6,['l-', 'r-', 's-', 'sh-', 'sl-', 'sn-', 't-'],['-ack', '-ag', '-ake', '-ip', '-ot', '-ow']
7,5,['a-', 'ca-', 'ha-', 'ma-', 'pa-', 'qui-', 'ta-'],['-d', '-ll', '-re', '-rt', '-t']
5,5,['fi-', 'pi-', 'pu-', 'to-', 'wa-'],['-ddle', '-g', '-le', '-ll', '-n']
5,5,['fi-', 'pi-', 'to-', 'twi-', 'wa-'],['-ddle', '-g', '-ll', '-n', '-ne']
5,5,['fi-', 'pu-', 'ra-', 'ru-', 'wi-'],['-g', '-n', '-sh', '-sher', '-t']
5,5,['fi-', 'pu-', 'ra-', 'sta-', 'wi-'],['-g', '-nch', '-re', '-sh', '-t']
5,5,['fi-', 'pu-', 'ra-', 'wa-', 'wi-'],['-g', '-n', '-re', '-sh', '-sher']
5,5,['fi-', 'pu-', 'ru-', 'wa-', 'wi-'],['-g', '-le', '-n', '-sh', '-sher']
5,5,['fi-', 'pu-', 'sta-', 'wa-', 'wi-'],['-g', '-le', '-ll', '-re', '-sh']
5,5,['fi-', 'ri-', 'sta-', 'wa-', 'wi-'],['-g', '-le', '-ll', '-nd', '-ve']
5,5,['fi-', 'sa-', 'sla-', 'sta-', 'wi-'],['-g', '-nder', '-sh', '-t', '-ve']
5,5,['fi-', 'sha-', 'sta-', 'wa-', 'wi-'],['-g', '-le', '-ll', '-re', '-ve']
5,5,['fl-', 'h-', 'p-', 'sh-', 't-'],['-are', '-at', '-ip', '-op', '-ush']
5,5,['fl-', 'h-', 'r-', 'sh-', 't-'],['-are', '-at', '-ip', '-ow', '-ush']
5,5,['fl-', 'h-', 'sh-', 'sl-', 't-'],['-at', '-ip', '-op', '-ow', '-ush']
5,5,['fl-', 'l-', 'p-', 'r-', 'sl-'],['-ap', '-aw', '-ick', '-ip', '-ush']
5,5,['fl-', 'l-', 'p-', 'r-', 't-'],['-ap', '-ick', '-ip', '-ower', '-ush']
5,5,['fl-', 'l-', 'r-', 'sh-', 'sl-'],['-ag', '-ed', '-ip', '-ow', '-ush']
5,5,['fl-', 'l-', 'r-', 'sl-', 'w-'],['-ag', '-ed', '-ick', '-ight', '-ow']
5,5,['fl-', 'l-', 's-', 't-', 'tr-'],['-ap', '-ee', '-ick', '-ip', '-ow']
5,5,['fl-', 'l-', 's-', 't-', 'w-'],['-ag', '-ee', '-ick', '-ight', '-ow']
5,5,['fl-', 'm-', 's-', 'sl-', 't-'],['-ag', '-ap', '-at', '-ight', '-op']
5,5,['fl-', 'p-', 'r-', 's-', 'sl-'],['-ap', '-at', '-aw', '-ick', '-ip']
5,5,['fl-', 'p-', 'r-', 's-', 't-'],['-ap', '-at', '-ick', '-ip', '-ower']
5,5,['fl-', 'p-', 'r-', 'sh-', 't-'],['-are', '-at', '-ip', '-ower', '-ush']
5,5,['fl-', 'p-', 'r-', 'sl-', 't-'],['-ap', '-at', '-ick', '-ip', '-ush']
5,5,['fl-', 'p-', 's-', 'sl-', 'str-'],['-ap', '-aw', '-ew', '-ip', '-op']
5,5,['fl-', 'r-', 's-', 'sl-', 'st-'],['-ag', '-ash', '-at', '-ick', '-ow']
5,5,['fl-', 'r-', 's-', 'sl-', 'tr-'],['-ap', '-ash', '-ick', '-ip', '-ow']
5,5,['fl-', 'r-', 's-', 'sl-', 'w-'],['-ag', '-ash', '-ick', '-ight', '-ow']
5,5,['fl-', 'r-', 'sh-', 'sl-', 't-'],['-ag', '-at', '-ip', '-ow', '-ush']
5,5,['fl-', 's-', 'sh-', 'sl-', 'st-'],['-ag', '-at', '-ew', '-op', '-ow']
5,5,['fl-', 's-', 'sh-', 'sl-', 't-'],['-ag', '-at', '-ip', '-op', '-ow']
5,5,['fl-', 's-', 'sl-', 'st-', 't-'],['-ag', '-at', '-ick', '-op', '-ow']
5,5,['fla-', 'ra-', 'sa-', 'sla-', 'slo-'],['-g', '-p', '-sh', '-t', '-w']
5,5,['fo-', 'ma-', 'ta-', 'to-', 'wa-'],['-g', '-il', '-r', '-re', '-rt']
5,5,['g-', 'h-', 'p-', 'r-', 's-'],['-ang', '-ate', '-ave', '-ear', '-ill']
5,5,['g-', 'h-', 'r-', 's-', 'sl-'],['-ang', '-ate', '-ave', '-ot', '-um']
5,5,['g-', 'l-', 'r-', 's-', 'sl-'],['-ag', '-ap', '-ate', '-ender', '-ot']
5,5,['g-', 'm-', 'p-', 's-', 'st-'],['-ale', '-ate', '-et', '-ill', '-ore']
5,5,['g-', 'm-', 'p-', 'st-', 'w-'],['-ain', '-ale', '-et', '-ill', '-ore']
5,5,['g-', 'm-', 'r-', 's-', 'sl-'],['-ag', '-ap', '-ate', '-ot', '-um']
5,5,['g-', 'm-', 's-', 'sh-', 't-'],['-ag', '-ale', '-ill', '-ore', '-ot']
5,5,['g-', 'm-', 's-', 'st-', 'w-'],['-ag', '-ale', '-et', '-ill', '-ore']
5,5,['g-', 'm-', 's-', 't-', 'w-'],['-ag', '-ale', '-ill', '-old', '-ore']
5,5,['g-', 'm-', 'sh-', 't-', 'w-'],['-ag', '-ale', '-ill', '-oo', '-ore']
5,5,['g-', 'p-', 'r-', 's-', 'sh-'],['-ave', '-ear', '-ill', '-od', '-un']
5,5,['g-', 'p-', 'r-', 's-', 'sl-'],['-ang', '-ap', '-ate', '-ave', '-eek']
5,5,['g-', 'p-', 'r-', 's-', 'st-'],['-age', '-ate', '-ave', '-ill', '-un']
5,5,['g-', 'p-', 'r-', 's-', 't-'],['-ang', '-ap', '-ear', '-ill', '-un']
5,5,['g-', 'p-', 'r-', 's-', 'w-'],['-age', '-ave', '-ear', '-eek', '-ill']
5,5,['g-', 'p-', 's-', 'sh-', 'st-'],['-ale', '-ave', '-ill', '-ore', '-un']
5,5,['g-', 'p-', 's-', 't-', 'y-'],['-ang', '-ap', '-ear', '-in', '-ore']
5,5,['g-', 'p-', 'sh-', 'st-', 't-'],['-ale', '-ill', '-one', '-ore', '-un']
5,5,['g-', 'r-', 's-', 'sh-', 't-'],['-ag', '-ear', '-ill', '-ot', '-un']
5,5,['g-', 'r-', 's-', 'sl-', 't-'],['-ag', '-ang', '-ap', '-ender', '-ot']
5,5,['g-', 'r-', 's-', 'sp-', 't-'],['-ear', '-ender', '-ill', '-ot', '-un']
5,5,['g-', 's-', 'sh-', 'st-', 't-'],['-ag', '-ale', '-ill', '-ore', '-un']
5,5,['g-', 's-', 'sh-', 'st-', 'w-'],['-ag', '-ale', '-ave', '-ill', '-ore']
5,5,['ga-', 'ra-', 'ri-', 'sa-', 'sla-'],['-g', '-ng', '-p', '-te', '-ve']
5,5,['ga-', 'ri-', 'sa-', 'ta-', 'to-'],['-g', '-le', '-me', '-ng', '-p']
5,5,['gr-', 'h-', 'l-', 'r-', 'sh-'],['-ad', '-am', '-ay', '-ip', '-ow']
5,5,['gr-', 'h-', 'l-', 'r-', 'sl-'],['-am', '-ay', '-id', '-ip', '-ow']
5,5,['gr-', 'h-', 'r-', 'sh-', 't-'],['-ad', '-am', '-ill', '-ip', '-ow']
5,5,['gr-', 'h-', 's-', 'st-', 'w-'],['-and', '-ave', '-ay', '-ill', '-ow']
5,5,['gr-', 'l-', 'r-', 'sh-', 'tr-'],['-am', '-ay', '-ip', '-ove', '-ow']
5,5,['gr-', 'm-', 'p-', 'r-', 'w-'],['-ad', '-ain', '-ay', '-ill', '-ound']
5,5,['gr-', 'p-', 'r-', 'sh-', 'w-'],['-ad', '-ant', '-ave', '-ay', '-ill']
5,5,['gr-', 'p-', 's-', 'sh-', 't-'],['-ad', '-ill', '-in', '-ip', '-ower']
5,5,['gr-', 'p-', 's-', 'sh-', 'w-'],['-ad', '-ave', '-ay', '-ill', '-in']
5,5,['gr-', 'r-', 'sh-', 'st-', 'w-'],['-ave', '-ay', '-ill', '-ove', '-ow']
5,5,['gr-', 'r-', 'st-', 'tr-', 'w-'],['-ain', '-ay', '-ill', '-ove', '-ow']
5,5,['h-', 'l-', 'n-', 'r-', 'sh-'],['-ay', '-ip', '-ook', '-ot', '-ow']
5,5,['h-', 'l-', 'n-', 's-', 'sl-'],['-ay', '-ip', '-it', '-ot', '-ow']
5,5,['h-', 'l-', 'p-', 'qu-', 's-'],['-ack', '-ad', '-ay', '-ip', '-it']
5,5,['h-', 'l-', 'p-', 'r-', 's-'],['-ack', '-ad', '-ate', '-ay', '-ip']
5,5,['h-', 'l-', 'p-', 'r-', 'sh-'],['-ack', '-ad', '-ay', '-ip', '-ush']
5,5,['h-', 'l-', 'p-', 'r-', 't-'],['-ack', '-ad', '-ip', '-ug', '-ush']
5,5,['h-', 'l-', 'p-', 's-', 'sl-'],['-ack', '-ate', '-ay', '-ip', '-it']
5,5,['h-', 'l-', 's-', 'sl-', 'sn-'],['-ack', '-ip', '-it', '-ot', '-ow']
5,5,['h-', 'l-', 'sl-', 'sn-', 'tr-'],['-ack', '-ip', '-oop', '-ot', '-ow']
5,5,['h-', 'm-', 'p-', 'qu-', 'st-'],['-arry', '-art', '-ay', '-ill', '-int']
5,5,['h-', 'm-', 'p-', 'qu-', 'w-'],['-ad', '-ail', '-art', '-ay', '-ill']
5,5,['h-', 'm-', 'r-', 's-', 'sh-'],['-ad', '-at', '-ay', '-ill', '-ot']
5,5,['h-', 'm-', 'r-', 'sh-', 'sp-'],['-are', '-at', '-ay', '-ill', '-ot']
5,5,['h-', 'm-', 'r-', 'sh-', 't-'],['-ad', '-are', '-at', '-ill', '-ot']
5,5,['h-', 'm-', 'r-', 'st-', 'w-'],['-are', '-ay', '-eal', '-ill', '-ood']
5,5,['h-', 'n-', 'p-', 'r-', 's-'],['-ail', '-ay', '-ear', '-ip', '-ub']
5,5,['h-', 'n-', 'p-', 'r-', 't-'],['-ail', '-ear', '-ip', '-ub', '-ut']
5,5,['h-', 'n-', 'p-', 's-', 't-'],['-ail', '-ear', '-eat', '-ip', '-ub']
5,5,['h-', 'n-', 'r-', 's-', 'sh-'],['-ay', '-ear', '-ip', '-ot', '-ow']
5,5,['h-', 'n-', 'r-', 's-', 'tr-'],['-ail', '-ay', '-ip', '-ot', '-ow']
5,5,['h-', 'n-', 'r-', 'sl-', 'tr-'],['-ay', '-ip', '-ope', '-ot', '-ow']
5,5,['h-', 'n-', 's-', 't-', 'tr-'],['-ail', '-eat', '-ip', '-ot', '-ow']
5,5,['h-', 'p-', 'qu-', 'st-', 't-'],['-ack', '-arry', '-art', '-ill', '-int']
5,5,['h-', 'p-', 'r-', 'st-', 'w-'],['-are', '-ave', '-ay', '-eal', '-ill']
5,5,['h-', 'p-', 'r-', 'st-', 'wh-'],['-ack', '-at', '-eal', '-eel', '-ole']
5,5,['h-', 'p-', 's-', 'st-', 'w-'],['-ale', '-ave', '-ay', '-eal', '-ill']
5,5,['h-', 'p-', 's-', 't-', 'y-'],['-ack', '-ang', '-ear', '-ip', '-our']
5,5,['h-', 'p-', 'sh-', 'sl-', 't-'],['-ack', '-at', '-ip', '-op', '-ush']
5,5,['h-', 'pl-', 'pr-', 's-', 'st-'],['-ank', '-ate', '-ay', '-op', '-ow']
5,5,['h-', 'pl-', 'r-', 's-', 'sh-'],['-ank', '-at', '-ay', '-ot', '-ow']
5,5,['h-', 'pl-', 'r-', 'sh-', 'sl-'],['-at', '-ay', '-ot', '-ow', '-ush']
5,5,['h-', 'pl-', 'r-', 'sh-', 't-'],['-ank', '-at', '-ot', '-ow', '-ush']
5,5,['h-', 'pl-', 'r-', 'sl-', 't-'],['-at', '-ot', '-ow', '-ug', '-ush']
5,5,['h-', 'pl-', 's-', 'sh-', 'sl-'],['-at', '-ay', '-op', '-ot', '-ow']
5,5,['h-', 'pl-', 's-', 'sh-', 't-'],['-ank', '-at', '-op', '-ot', '-ow']
5,5,['h-', 'pl-', 'sh-', 'sl-', 't-'],['-at', '-op', '-ot', '-ow', '-ush']
5,5,['h-', 'qu-', 's-', 'sh-', 't-'],['-ack', '-ad', '-ill', '-ip', '-ire']
5,5,['h-', 'r-', 's-', 'sl-', 'str-'],['-ay', '-ide', '-ip', '-um', '-ung']
5,5,['h-', 'r-', 's-', 'sl-', 'y-'],['-ack', '-ang', '-ip', '-ow', '-um']
5,5,['h-', 'r-', 's-', 'st-', 'sw-'],['-ank', '-at', '-ay', '-ill', '-ung']
5,5,['h-', 'r-', 's-', 'st-', 'w-'],['-ave', '-ay', '-eal', '-ill', '-ow']
5,5,['h-', 'r-', 'sh-', 'sl-', 'wh-'],['-ack', '-am', '-at', '-im', '-ip']
5,5,['h-', 'r-', 'sh-', 'sn-', 't-'],['-ack', '-are', '-ip', '-ot', '-ow']
5,5,['h-', 'r-', 'sh-', 'st-', 'w-'],['-are', '-ave', '-ay', '-ill', '-ow']
5,5,['h-', 'r-', 'sh-', 'sw-', 't-'],['-am', '-ank', '-at', '-ear', '-ill']
5,5,['h-', 'r-', 'sl-', 't-', 'y-'],['-ack', '-am', '-ang', '-ip', '-ow']
5,5,['h-', 'res-', 's-', 't-', 'w-'],['-ale', '-eal', '-ide', '-old', '-ow']
5,5,['h-', 's-', 'sh-', 'st-', 'w-'],['-ale', '-ave', '-ay', '-ill', '-ow']
5,5,['h-', 's-', 'st-', 't-', 'v-'],['-ale', '-at', '-eal', '-ole', '-ow']
5,5,['h-', 'sh-', 'st-', 't-', 'w-'],['-ale', '-all', '-are', '-ill', '-ow']
5,5,['ha-', 'ki-', 'pa-', 'qui-', 'ro-'],['-ck', '-d', '-ll', '-t', '-te']
5,5,['ha-', 'ki-', 'pa-', 'ra-', 'sa-'],['-ck', '-d', '-ng', '-t', '-te']
5,5,['ha-', 'li-', 'pa-', 'sa-', 'sho-'],['-ck', '-cking', '-d', '-t', '-ve']
5,5,['ha-', 'li-', 'ra-', 'ri-', 'sa-'],['-ck', '-d', '-nk', '-te', '-ve']
5,5,['ha-', 'li-', 'ra-', 'sa-', 'sta-'],['-ck', '-nk', '-t', '-te', '-ve']
5,5,['ha-', 'lo-', 'mo-', 'pa-', 'wi-'],['-ck', '-re', '-st', '-t', '-ve']
5,5,['ha-', 'lo-', 'pa-', 'ra-', 'wi-'],['-ck', '-ng', '-re', '-t', '-ve']
5,5,['ha-', 'lo-', 'pa-', 'sho-', 'wi-'],['-ck', '-cker', '-re', '-t', '-ve']
5,5,['ha-', 'lo-', 'pa-', 'ta-', 'wi-'],['-ck', '-cker', '-ng', '-re', '-t']
5,5,['ha-', 'ma-', 'pa-', 'pi-', 'wi-'],['-le', '-ll', '-t', '-tch', '-th']
5,5,['ha-', 'ma-', 'pa-', 'qua-', 'so-'],['-d', '-il', '-rry', '-rt', '-y']
5,5,['ha-', 'ma-', 'pa-', 'ra-', 'sa-'],['-d', '-il', '-t', '-te', '-y']
5,5,['ha-', 'ma-', 'pa-', 'ra-', 'to-'],['-il', '-re', '-t', '-te', '-y']
5,5,['ha-', 'ma-', 'pa-', 'ro-', 'sa-'],['-d', '-il', '-le', '-t', '-te']
5,5,['ha-', 'ma-', 'pa-', 'ro-', 'ta-'],['-d', '-il', '-le', '-ll', '-t']
5,5,['ha-', 'ma-', 'pa-', 'ro-', 'to-'],['-il', '-le', '-ll', '-t', '-te']
5,5,['ha-', 'ma-', 'pa-', 'sa-', 'so-'],['-d', '-il', '-le', '-t', '-y']
5,5,['ha-', 'ma-', 'pa-', 'sa-', 'to-'],['-il', '-le', '-t', '-te', '-y']
5,5,['ha-', 'ma-', 'pa-', 'sha-', 'so-'],['-d', '-le', '-re', '-t', '-y']
5,5,['ha-', 'ma-', 'pa-', 'sha-', 'ta-'],['-d', '-le', '-ll', '-re', '-t']
5,5,['ha-', 'ma-', 'pa-', 'sha-', 'wa-'],['-d', '-le', '-ll', '-re', '-y']
5,5,['ha-', 'ma-', 'pa-', 'wa-', 'wi-'],['-le', '-ll', '-re', '-st', '-tch']
5,5,['ha-', 'mo-', 'ra-', 'ri-', 'sha-'],['-ck', '-d', '-m', '-nk', '-ve']
5,5,['ha-', 'mo-', 'ri-', 'sa-', 'sha-'],['-ck', '-d', '-le', '-nk', '-ve']
5,5,['ha-', 'mo-', 'ri-', 'sha-', 'ta-'],['-ck', '-d', '-le', '-m', '-nk']
5,5,['ha-', 'mo-', 'sa-', 'sha-', 'ta-'],['-ck', '-d', '-le', '-nk', '-t']
5,5,['ha-', 'mo-', 'sca-', 'sha-', 'ta-'],['-d', '-le', '-m', '-re', '-t']
5,5,['ha-', 'pa-', 'po-', 'qui-', 'ta-'],['-ck', '-d', '-ll', '-re', '-rt']
5,5,['ha-', 'pa-', 'po-', 'sha-', 'ta-'],['-ck', '-d', '-le', '-ll', '-re']
5,5,['ha-', 'pa-', 'po-', 'so-', 'ta-'],['-ck', '-d', '-le', '-re', '-rt']
5,5,['ha-', 'pa-', 'po-', 'sta-', 'ta-'],['-ck', '-le', '-ll', '-re', '-rt']
5,5,['ha-', 'pa-', 'qua-', 'so-', 'ta-'],['-ck', '-d', '-il', '-rry', '-rt']
5,5,['ha-', 'pa-', 'qui-', 'si-', 'sta-'],['-ck', '-ll', '-re', '-t', '-te']
5,5,['ha-', 'pa-', 'ra-', 'ri-', 'sa-'],['-ck', '-d', '-ng', '-te', '-ve']
5,5,['ha-', 'pa-', 'ra-', 'sa-', 'sha-'],['-ck', '-d', '-t', '-ve', '-y']
5,5,['ha-', 'pa-', 'ra-', 'sa-', 'to-'],['-il', '-ng', '-t', '-te', '-y']
5,5,['ha-', 'pa-', 'ra-', 'sha-', 'sta-'],['-ck', '-re', '-t', '-ve', '-y']
5,5,['ha-', 'pa-', 'ra-', 'so-', 'to-'],['-il', '-ng', '-re', '-t', '-y']
5,5,['ha-', 'pa-', 'ri-', 'ro-', 'sa-'],['-ck', '-d', '-le', '-te', '-ve']
5,5,['ha-', 'pa-', 'ri-', 'ro-', 'sha-'],['-ck', '-d', '-le', '-ll', '-ve']
5,5,['ha-', 'pa-', 'ri-', 'ro-', 'sta-'],['-ck', '-le', '-ll', '-te', '-ve']
5,5,['ha-', 'pa-', 'ro-', 'sa-', 'sho-'],['-ck', '-cker', '-d', '-t', '-ve']
5,5,['ha-', 'pa-', 'ro-', 'sa-', 'sla-'],['-ck', '-cker', '-t', '-te', '-ve']
5,5,['ha-', 'pa-', 'ro-', 'sa-', 'sta-'],['-ck', '-le', '-t', '-te', '-ve']
5,5,['ha-', 'pa-', 'ro-', 'sa-', 'wi-'],['-ck', '-cker', '-le', '-t', '-ve']
5,5,['ha-', 'pa-', 'ro-', 'sha-', 'ta-'],['-ck', '-d', '-le', '-ll', '-t']
5,5,['ha-', 'pa-', 'sa-', 'sha-', 'so-'],['-ck', '-d', '-le', '-t', '-y']
5,5,['ha-', 'pa-', 'sa-', 'sha-', 'sta-'],['-ck', '-le', '-t', '-ve', '-y']
5,5,['ha-', 'pa-', 'sa-', 'sli-', 'ta-'],['-ck', '-cker', '-d', '-ng', '-t']
5,5,['ha-', 'pa-', 'sa-', 'so-', 'to-'],['-il', '-le', '-ng', '-t', '-y']
5,5,['ha-', 'pa-', 'sha-', 'so-', 'sta-'],['-ck', '-le', '-re', '-t', '-y']
5,5,['ha-', 'pa-', 'sha-', 'sta-', 'wa-'],['-le', '-ll', '-re', '-ve', '-y']
5,5,['ha-', 'pa-', 'sha-', 'wa-', 'who-'],['-d', '-le', '-ll', '-re', '-ve']
5,5,['ha-', 'pa-', 'si-', 'ta-', 'wi-'],['-ck', '-ll', '-ng', '-re', '-t']
5,5,['ha-', 'pa-', 'so-', 'ta-', 'wi-'],['-ck', '-le', '-ng', '-re', '-t']
5,5,['ha-', 'pa-', 'ta-', 'to-', 'wi-'],['-le', '-ll', '-ng', '-re', '-t']
5,5,['ha-', 'pi-', 'si-', 'ta-', 'wi-'],['-ck', '-ll', '-ng', '-nk', '-t']
5,5,['ha-', 'ra-', 'ri-', 'sli-', 'ta-'],['-ck', '-d', '-m', '-ng', '-nk']
5,5,['ha-', 'ra-', 'sa-', 'sha-', 'sta-'],['-ck', '-nk', '-t', '-ve', '-y']
5,5,['ha-', 'ra-', 'sa-', 'sli-', 'ta-'],['-ck', '-d', '-ng', '-nk', '-t']
5,5,['ha-', 'ra-', 'si-', 'ta-', 'wi-'],['-ck', '-ng', '-nk', '-re', '-t']
5,5,['ha-', 'ri-', 'sa-', 'sta-', 'wi-'],['-ck', '-le', '-nd', '-nk', '-ve']
5,5,['ha-', 'ri-', 'sha-', 'sta-', 'wi-'],['-ck', '-le', '-ll', '-nk', '-ve']
5,5,['ho-', 'pe-', 'ra-', 'ta-', 'to-'],['-g', '-n', '-p', '-pper', '-t']
5,5,['ho-', 'pi-', 'sha-', 'ta-', 'wi-'],['-g', '-le', '-llow', '-pe', '-t']
5,5,['i-', 'pu-', 'ra-', 'sta-', 'wi-'],['-mp', '-nch', '-nk', '-re', '-t']
5,5,['i-', 'pu-', 'sta-', 'ta-', 'wi-'],['-ll', '-mp', '-nk', '-re', '-t']
5,5,['j-', 'l-', 'r-', 's-', 'sl-'],['-ack', '-aw', '-ay', '-ob', '-ump']
5,5,['j-', 'p-', 's-', 'sl-', 'st-'],['-ack', '-ay', '-eep', '-ump', '-unk']
5,5,['k-', 'p-', 's-', 't-', 'w-'],['-een', '-ick', '-ill', '-in', '-ing']
5,5,['ki-', 'pa-', 'ra-', 'so-', 'ta-'],['-ck', '-d', '-n', '-ng', '-t']
5,5,['l-', 'm-', 'p-', 'pl-', 'r-'],['-aid', '-ate', '-atter', '-ay', '-ug']
5,5,['l-', 'm-', 'p-', 's-', 'sh-'],['-ad', '-ay', '-ine', '-ock', '-ore']
5,5,['l-', 'm-', 'pl-', 'r-', 's-'],['-aid', '-ate', '-ay', '-ight', '-ot']
5,5,['l-', 'm-', 'pl-', 'r-', 'sl-'],['-ate', '-ay', '-ight', '-ot', '-ug']
5,5,['l-', 'm-', 'r-', 's-', 'w-'],['-ad', '-ag', '-ake', '-ay', '-ight']
5,5,['l-', 'm-', 'r-', 'sh-', 'st-'],['-ag', '-ake', '-ay', '-ock', '-ove']
5,5,['l-', 'm-', 'r-', 'sh-', 't-'],['-ad', '-ag', '-ake', '-atter', '-ot']
5,5,['l-', 'm-', 'r-', 'sh-', 'w-'],['-ad', '-ag', '-ake', '-ay', '-ove']
5,5,['l-', 'm-', 's-', 'sh-', 'sp-'],['-ake', '-ay', '-ine', '-ore', '-ot']
5,5,['l-', 'm-', 's-', 'sh-', 'st-'],['-ag', '-ake', '-ay', '-ock', '-ore']
5,5,['l-', 'm-', 's-', 'sn-', 't-'],['-ag', '-ake', '-ap', '-ore', '-ot']
5,5,['l-', 'm-', 'sh-', 'sp-', 't-'],['-ake', '-atter', '-ine', '-ore', '-ot']
5,5,['l-', 'm-', 'sh-', 'st-', 'w-'],['-ag', '-ake', '-ay', '-ore', '-ove']
5,5,['l-', 'n-', 'p-', 's-', 'sl-'],['-ap', '-ay', '-ick', '-ip', '-it']
5,5,['l-', 'n-', 's-', 'sh-', 't-'],['-ame', '-ine', '-ip', '-ot', '-ow']
5,5,['l-', 'n-', 's-', 'sl-', 'sn-'],['-ap', '-ip', '-it', '-ot', '-ow']
5,5,['l-', 'n-', 's-', 'sl-', 'w-'],['-ay', '-ick', '-ight', '-it', '-ow']
5,5,['l-', 'p-', 'pl-', 'r-', 'sl-'],['-ate', '-ay', '-ug', '-ump', '-ush']
5,5,['l-', 'p-', 'pl-', 's-', 'st-'],['-aid', '-ate', '-ay', '-uck', '-ump']
5,5,['l-', 'p-', 'qu-', 'r-', 's-'],['-ack', '-ad', '-ay', '-ick', '-ip']
5,5,['l-', 'p-', 'qu-', 'r-', 't-'],['-ack', '-ad', '-est', '-ick', '-ip']
5,5,['l-', 'p-', 'qu-', 's-', 'sl-'],['-ack', '-ay', '-ick', '-ip', '-it']
5,5,['l-', 'p-', 'r-', 'sl-', 'th-'],['-aw', '-ick', '-ink', '-ug', '-ump']
5,5,['l-', 'p-', 'r-', 't-', 'w-'],['-ad', '-end', '-ent', '-est', '-ick']
5,5,['l-', 'p-', 's-', 'sh-', 'st-'],['-ack', '-ay', '-ock', '-ore', '-uck']
5,5,['l-', 'p-', 's-', 'st-', 'tr-'],['-ack', '-ay', '-ick', '-uck', '-ump']
5,5,['l-', 'p-', 's-', 'st-', 'w-'],['-ay', '-et', '-ick', '-ink', '-ore']
5,5,['l-', 'p-', 's-', 't-', 'wh-'],['-ack', '-ee', '-ine', '-ip', '-ore']
5,5,['l-', 'pl-', 'r-', 's-', 'st-'],['-aid', '-ate', '-ay', '-ow', '-ump']
5,5,['l-', 'pl-', 'r-', 'sh-', 'sl-'],['-ay', '-ed', '-ot', '-ow', '-ush']
5,5,['l-', 'pl-', 'r-', 'sl-', 't-'],['-ight', '-ot', '-ow', '-ug', '-ush']
